X,Y,OBJECTID,BearID,ReportDate,MortDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CauseMort,OCauseMort,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
618319.6316,598188.2562,9208,Bear-0000017271,2015/10/14 00:00:00+00,2015/11/01 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.37232,-81.74723, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,380,10,0,0, , , , , ,0, ,
617713.679699998,598354.4451,9209,Bear-0000018824,2017/12/29 00:00:00+00,2018/01/01 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.373916,-81.75345, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,250,2,0,0, , , , , ,0, ,
617912.672499999,598365.5131,9210,Bear-0000015907,2009/04/27 00:00:00+00,2009/05/03 00:00:00+00,Northeast,Central,Marion,Salt Springs,Salt Springs,0,29.373983,-81.751395, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,405,3,0,0, , , , , ,0,"28229, 28801",
604896.929499999,598213.7541,9211,Bear-0000018480,2017/07/19 00:00:00+00,2017/07/25 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.37469,-81.885702, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Juvenile,197,1,0,0, , , , ,E137,0, ,
622238.529599998,604165.4215,9212,Bear-0000016772,2015/08/10 00:00:00+00,2015/08/13 00:00:00+00,Northeast,Central,Putnam, ,Palatka,32177,29.425491,-81.705654, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,100,2,0,0, , , , , ,0, ,
622215.467900001,604175.9868,9213,Bear-0000015841,2007/09/21 00:00:00+00,2007/09/21 00:00:00+00,Northeast,Central,Putnam,OTHER,Salt Springs,0,29.42559,-81.70589, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,0,3,0,0, , , , , ,0,23635,
621316.169799998,605075.4838,9214,Bear-0000016161,2013/07/05 00:00:00+00,2013/08/05 00:00:00+00,Northeast,Central,Putnam,OTHER,Ft. Mccoy,0,29.43384,-81.715, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Male,Adult,248,3,0,0, , , , , ,0,50198,
637688.992800001,606488.4817,9215,Bear-0000016617,2015/02/12 00:00:00+00,2015/02/15 00:00:00+00,Northeast,Central,Putnam, ,Crescent City,32112,29.44373,-81.54571, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,350,14,0,0, , , , , ,0, ,
611615.795299999,607311.1467,9216,Bear-0000009396,2002/09/12 00:00:00+00,2002/09/24 00:00:00+00,Northeast,Central,Marion,OTHER,Salt Springs,0,29.455555,-81.814722, , ,Conflict, , ,Culvert,Yes,OTHER,Bear died in trap. Necropsy report indicated hype,Male,Adult,350,0,0,0, , , , , ,0,12071,
601799.952100001,607722.6721,9217,Bear-0000018552,2017/08/20 00:00:00+00,2017/08/31 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.460791,-81.915995, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,250,4,0,0, , , , , ,0, ,
603761.875500001,612028.3846,9218,Bear-0000019513,2019/04/08 00:00:00+00,2019/04/10 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.499264,-81.894979, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,400,4,0,0, , , , , ,0, ,
576206.8607,611762.5657,9219,Bear-0000020368,2020/11/27 00:00:00+00,2020/12/12 00:00:00+00,North Central,Central,Alachua, ,Hawthorne,32640,29.50082,-82.17964, , ,Sick/Injured, , ,Cambrian,Yes,Euthanized, ,Female,Cub,65,0.83,0,0, , , , , ,0, ,
606972.120900001,613095.9412,9220,Bear-0000007043,2008/08/07 00:00:00+00,2008/08/07 00:00:00+00,Northeast,Central,Marion,OTHER,Ft. McCoy,0,29.50838,-81.86163, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Adult,180,4,0,0, , , , , ,0,26714,
606229.362399999,613389.5763,9221,Bear-0000009641,2007/08/03 00:00:00+00,2007/08/06 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,0,29.51114,-81.86925, , ,Conflict, , ,Culvert,No,Euthanized, ,Male,Adult,280,3,0,0, , , , , ,0,22757,
563936.266600002,614022.3213,9222,Bear-0000018833,2017/12/30 00:00:00+00,2017/12/31 00:00:00+00,North Central,Central,Alachua, ,Micanopy,32667,29.522745,-82.306068, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,320,2,0,0, , , , , ,0, ,
575033.944400001,616285.8623,9223,Bear-0000018425,2017/06/25 00:00:00+00,2017/06/30 00:00:00+00,North Central,Central,Alachua, ,Hawthorne,32640,29.54171,-82.19107, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,255,2,0,0, , , , , ,0, ,
609712.262600001,617642.2223,9224,Bear-0000010169,2014/11/29 00:00:00+00,2014/11/29 00:00:00+00,Northeast,Central,Putnam,OTHER,Palatka,32177,29.548889,-81.8325, , ,Illegally Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,243,4,0,0, , , , , ,0, ,
627510.846700002,626333.7833,9225,Bear-0000009720,2010/01/31 00:00:00+00,2010/02/11 00:00:00+00,Northeast,Central,Putnam, ,Palatka,0,29.62422,-81.64687, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,260,3,0,0, , , , , ,0,31991,
536086.063700002,626832.6383,9226,Bear-0000016686,2015/05/28 00:00:00+00,2015/05/30 00:00:00+00,North Central,Central,Alachua, ,Newberry,32669,29.641269,-82.592302, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Adult,175,3,0,0, , , , , ,0, ,
626014.3475,629202.1754,9227,Bear-0000009636,2007/05/10 00:00:00+00,2007/05/11 00:00:00+00,Northeast,Central,Putnam,OTHER,Palatka (Ft. McCoy mailing),0,29.650307,-81.661782, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,245,3,0,0, , , , , ,0,"22001; 22037, 21975, 22178",
274469.354200002,631565.0931,9228,Bear-0000018072,2016/11/11 00:00:00+00,2016/11/19 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.684935,-85.299035, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,341,6,0,0, , , , , ,0, ,
277518.605500001,631729.3276,9229,Bear-0000016784,2015/08/06 00:00:00+00,2015/08/10 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.6867,-85.2675, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,235,2,0,0, , , , , ,0, ,
277796.552499998,631888.9101,9230,Bear-0000018321,2017/05/02 00:00:00+00,2017/05/16 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.688163,-85.2646408, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,350,9,0,0, , , , , ,0, ,
613744.185699999,634613.4162,9231,Bear-0000018531,2017/08/10 00:00:00+00,2017/08/10 00:00:00+00,Northeast,Central,Putnam, ,Palatka,32177,29.701077,-81.78769, , ,Non-FWC Authorized Capture, , ,Snare,Yes,OTHER,Bear died shortly after biologists arrived,Female,Juvenile,77,2,0,0, , , , , ,0, ,
302687.5075,635036.5104,9232,Bear-0000016631,2015/03/17 00:00:00+00,2015/03/19 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Apalachicola,32320,29.718578,-85.007332, , ,Conflict, ,In Garbage,Cambrian,Yes,Euthanized, ,Male,Adult,300,4,0,0, , , , , ,0, ,
313974.107099999,636534.7247,9233,Bear-0000018061,2016/10/14 00:00:00+00,2016/10/24 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.7328547,-84.8906149, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Juvenile,279,2,0,0,FWRI715, ,FWRI715, ,R715,0, ,
314402.6998,636966.3303,9234,Bear-0000009787,2012/12/20 00:00:00+00,2012/12/21 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.73677,-84.88621, , ,Conflict, ,Killed Animal,Culvert,No,Euthanized, ,Male,Adult,250,0,0,0,W339, ,W339, ,W339,0,"46695, 47193, 47178",
315142.530200001,636985.1286,9235,Bear-0000016588,2014/12/21 00:00:00+00,2014/12/23 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.736987,-84.878552, , ,Injured Human, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,200,6,2,0, , , , , ,0,"61797, 61798, 61729, 61830,...",
314245.005800001,637012.0964,9236,Bear-0000016593,2014/12/21 00:00:00+00,2014/12/31 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.737172,-84.887846, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,215,2,0,0, , , , , ,0,"61797, 61798, 61729, 61830,...",
314563.448100001,637023.0198,9237,Bear-0000016591,2014/12/21 00:00:00+00,2014/12/30 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.737291,-84.88455, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Adult,405,3,0,0, , , , , ,0,"61797, 61798, 61729, 61830,...",
315096.489999998,637071.1673,9238,Bear-0000016589,2014/12/21 00:00:00+00,2014/12/23 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.737759,-84.879035, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,300,7,3,0, , , , , ,0,"61797, 61798, 61729, 61830,...",
313564.952399999,637430.7992,9239,Bear-0000017160,2015/10/23 00:00:00+00,2015/10/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.740899,-84.894918, , ,Injured Human, , ,Free Ranging,Yes,Euthanized, ,Female,Juvenile,180,1,1,0, , , , , ,0, ,
315367.335000001,637506.8962,9240,Bear-0000017166,2015/11/11 00:00:00+00,2015/11/11 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.741701,-84.876263, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,146,7,1,0, , , , , ,0, ,
314505.282299999,637531.8163,9241,Bear-0000009789,2012/12/26 00:00:00+00,2012/12/22 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,0,29.74187,-84.88519, , ,Conflict, ,Killed Animal,Culvert,No,Euthanized, ,Male,Adult,280,0,0,0, , ,W324, ,W324,0, ,
315363.809300002,637785.4801,9242,Bear-0000007252,2009/12/08 00:00:00+00,2009/12/08 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,0,29.74421,-84.87632, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Adult,260,7,0,0, , , , , ,0,"31286,47980,47577,48006, 47344",
315363.809300002,637785.4801,9243,Bear-0000009795,2009/12/08 00:00:00+00,2012/12/04 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,0,29.74421,-84.87632, , ,Conflict, , ,Cambrian,No,Euthanized, ,Male,Adult,400,3,0,0,W317, ,W317, ,W317,0,"31286,47980,47577,48006, 47344",
314243.154399998,638526.9191,9244,Bear-0000021008,2022/03/08 00:00:00+00,2022/03/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.750816,-84.8879781, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,240,2,0,0, , , , , ,0, ,
316726.3891,638678.2736,9245,Bear-0000016628,2015/04/02 00:00:00+00,2015/04/19 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.752338,-84.862277, , ,Conflict, ,Property Damage,Culvert,Yes,Euthanized, ,Male,Adult,248,4,0,0, , , , , ,0, ,
316538.991300002,638741.7585,9246,Bear-0000017246,2015/09/26 00:00:00+00,2015/09/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.752898,-84.864222, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Female,Adult,150,3,1,0, , , , , ,0, ,
318220.697000001,638828.5687,9247,Bear-0000018589,2017/10/10 00:00:00+00,2017/10/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.753785,-84.846815, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,185,2,0,0, , , , , ,0, ,
318463.7969,639042.8415,9248,Bear-0000016602,2010/11/14 00:00:00+00,2010/11/14 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.75573,-84.844313, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,125,3,0,0, , , , , ,0,"35411, 34981",
314443.161699999,639102.58,9249,Bear-0000016337,2014/10/15 00:00:00+00,2014/10/17 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.756014,-84.88595, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,600,0,0,0, , , , , ,0,62134,
317165.279199999,639614.6895,9250,Bear-0000017452,2016/03/31 00:00:00+00,2016/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.7608,-84.8578, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Juvenile,32,2,0,0, , , , , ,0, ,
275878.027399998,643071.0881,9251,Bear-0000017630,2016/09/13 00:00:00+00,2016/09/14 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.7887,-85.2857, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,213,2,0,0, , , , , ,0, ,
577028.135899998,645328.0387,9252,Bear-0000020953,2022/01/06 00:00:00+00,2022/01/08 00:00:00+00,North Central,Central,Alachua, ,Waldo,32694,29.803,-82.166, , ,Human Safety Risk, , ,Cage (e.g. Havahart),Yes,Euthanized, ,Male,Juvenile,300,2,0,0, , , , , ,0, ,
329771.8825,644772.7414,9253,Bear-0000009768,2012/10/04 00:00:00+00,2012/10/10 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,0,29.80799,-84.72757, , ,Conflict, , ,Culvert,No,Euthanized, ,Male,Adult,475,0,0,0, , , , ,W224,0,44559,
275321.426199999,646333.0174,9254,Bear-0000016600,2007/06/23 00:00:00+00,2007/06/24 00:00:00+00,Northwest,East Panhandle,Gulf,OTHER,Port st. Joe,0,29.818028,-85.291819, , ,Illegally Injured, , ,Free Ranging,No,Euthanized, ,Male,Juvenile,130,2,0,0, , , , , ,0,23097,
330659.2403,646361.5528,9255,Bear-0000018837,2017/12/18 00:00:00+00,2017/12/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.822348,-84.718473, , ,Conflict, ,Property Damage,Cambrian,No,Euthanized, ,Female,Adult,153,7,0,0, , , , , ,0, ,
312234.403299998,646565.5432,9256,Bear-0000017196,2015/11/30 00:00:00+00,2015/12/09 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,32328,29.82309,-84.909391, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,120,5,0,0, , , , , ,0, ,
332592.25,646794.5106,9257,Bear-0000017213,2015/10/12 00:00:00+00,2015/10/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8263479,-84.69847, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Juvenile,135,2,0,0, , , , , ,0, ,
317224.648200002,646900.5931,9258,Bear-0000009721,2010/04/12 00:00:00+00,2010/04/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Eastpoint,0,29.82643,-84.85771, , ,Human Safety Risk, , ,Culvert,No,Euthanized, ,Male,Adult,260,0,0,0,W216, ,W216, ,W216,0,32238,
333947.1494,647437.7137,9259,Bear-0000016011,2011/10/26 00:00:00+00,2011/10/28 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,0,29.83221,-84.684468, , ,Conflict, , ,Culvert,No,OTHER,Bear died from management activities,Male,Adult,500,8,0,0, , , , ,128,0,40137,
333784.221000001,647501.8995,9260,Bear-0000016245,2014/06/02 00:00:00+00,2014/06/07 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,32322,29.83278,-84.68616, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Female,Adult,0,3,2,0,W333, ,W333, ,W333,0,"56942, 57077, 57078",
332999.8409,647708.3429,9261,Bear-0000020239,2020/10/19 00:00:00+00,2020/10/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8346,-84.6943, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,320,5,0,0, , , , , ,0, ,
577280.925500002,649037.5187,9262,Bear-0000021315,2022/11/22 00:00:00+00,2022/11/24 00:00:00+00,North Central,Central,Alachua, ,Waldo,32694,29.836376,-82.162809, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,340,4,0,0, , , , , ,0, ,
334188.519000001,648190.1882,9263,Bear-0000015970,2011/06/20 00:00:00+00,2011/06/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.839,-84.68201, , ,Conflict, ,In Garbage,Free Ranging,Yes,Euthanized, ,Female,Adult,185,3,3,0,W311, ,W311, ,311,0,"37278, 37921",
332823.2458,648632.1188,9264,Bear-0000019273,2018/11/17 00:00:00+00,2018/11/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.842912,-84.696184, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,251,1,0,0, , , , , ,0, ,
333343.523899999,649592.7126,9265,Bear-0000018062,2016/10/19 00:00:00+00,2016/10/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32327,29.851591,-84.690848, , ,Conflict, ,Property Damage,Cambrian,No,Euthanized, ,Male,Adult,267,6,0,0, , , , ,W???,0, ,
336051.603700001,649583.9328,9266,Bear-0000019331,2018/12/17 00:00:00+00,2018/12/19 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8516458,-84.6627807, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,195,1,0,0, , , , , ,0, ,
335188.701900002,649833.6387,9267,Bear-0000007439,2014/11/04 00:00:00+00,2014/11/07 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,0,29.853853,-84.671738, , ,Conflict, , ,Cambrian,No,Euthanized, ,Male,Adult,560,15,0,0, , , , ,042,0,62136,
336891.222600002,649878.6624,9268,Bear-0000016336,2014/09/19 00:00:00+00,2014/09/21 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,32322,29.854341,-84.654095, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,180,1,0,0, , , , , ,0,62132,
336504.559099998,650013.8288,9269,Bear-0000007450,2015/01/23 00:00:00+00,2015/01/23 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,32322,29.85554,-84.65811, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,255,3,0,0, , , , , ,0,"62069, 61802, 62578",
334883.669799998,650231.1903,9270,Bear-0000017737,2016/09/29 00:00:00+00,2016/10/07 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.857419,-84.674922, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Adult,321,9,0,0,FWRI 720, ,FWRI 720, ,R720,0, ,
333641.802299999,650249.7866,9271,Bear-0000020236,2020/10/20 00:00:00+00,2020/10/23 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8575247,-84.6877946, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Cub,80,0.75,0,0, , , , , ,0, ,
333641.802299999,650249.7866,9272,Bear-0000020237,2020/10/20 00:00:00+00,2020/10/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8575247,-84.6877946, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,304,4,0,0, , , , , ,0, ,
335351.731800001,650396.3839,9273,Bear-0000016016,2011/11/07 00:00:00+00,2011/11/07 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER, ,0,29.85893,-84.67008, , ,Conflict, ,OTHER,Free Ranging,Yes,OTHER,Bear died from management activities,Female,Cub,47,0.75,0,0, , , , , ,0, ,
336241.217700001,650564.7695,9274,Bear-0000016150,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,0,29.86049,-84.66087, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Adult,260,3,0,0, , , , ,None,0,49075,
336566.320900001,651335.2389,9275,Bear-0000016783,2015/07/20 00:00:00+00,2015/07/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8674458,-84.6575429, , ,Conflict, ,In Garbage,Cambrian,No,Euthanized, ,Male,Adult,300,5,0,0, , , , ,W340,0, ,
336117.692899998,651582.8962,9276,Bear-0000018662,2017/10/18 00:00:00+00,2017/10/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.869655,-84.662207, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Juvenile,100,1,0,0, , , , , ,0, ,
281447.711300001,652300.866,9277,Bear-0000018444,2017/07/10 00:00:00+00,2017/07/12 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.872346,-85.2289639, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Adult,200,0,0,0,W472, , , ,W472,0, ,
335778.886300001,652136.5139,9278,Bear-0000018786,2017/11/19 00:00:00+00,2017/11/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8746254,-84.66575, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,270,2,0,0, , , , , ,0, ,
341659.5656,652356.8471,9279,Bear-0000017240,2015/08/22 00:00:00+00,2015/08/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.876883,-84.6048, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,179,1,0,0, , , , , ,0, ,
342269.707400002,652855.3259,9280,Bear-0000020357,2020/12/06 00:00:00+00,2020/12/09 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8814,-84.5985, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,250,2,0,0, , , , , ,0, ,
342457.9296,653140.4996,9281,Bear-0000018568,2017/09/24 00:00:00+00,2017/09/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.883977,-84.596563, , ,Human Safety Risk, , ,Free Ranging,No,Euthanized, ,Female,Adult,196,0,0,0,FWRI 622, ,FWRI 622, ,R622,0, ,
343601.256299999,653327.079,9282,Bear-0000016300,2014/07/18 00:00:00+00,2014/07/19 00:00:00+00,Northwest,East Panhandle,Franklin,Lanark Village,Carrabelle,0,29.885707,-84.584719, , ,Human Safety Risk, , ,Culvert,No,Euthanized, ,Female,Adult,0,5,0,0,W310, , , ,310,0,58210,
342841.7269,653399.978,9283,Bear-0000016645,2015/04/27 00:00:00+00,2015/04/30 00:00:00+00,Northwest,East Panhandle,Franklin,Lanark Village,Carrabelle,32322,29.886331,-84.592597, , ,Conflict, ,In Garbage,Culvert,Yes,Euthanized, ,Male,Adult,446,4,0,0, , , , , ,0, ,
342812.647700001,653470.6121,9284,Bear-0000018533,2017/08/12 00:00:00+00,2017/08/15 00:00:00+00,Northwest,East Panhandle,Franklin,Lanark Village,Carrabelle,32322,29.886966,-84.592902, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,165,2,0,0, , , , , ,0, ,
343599.736499999,653637.1503,9285,Bear-0000021557,2023/05/18 00:00:00+00,2023/05/22 00:00:00+00,Northwest,East Panhandle,Franklin, ,CARRABELLE,32322,29.8885,-84.58475, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,217,0,0,2, , , , , ,0, ,
343540.3805,653649.6435,9286,Bear-0000018258,2017/02/13 00:00:00+00,2017/02/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88861,-84.585366, , ,Conflict, ,Property Damage,Cambrian,No,Euthanized, ,Female,Adult,240,0,0,2, , , , ,W323,0, ,
343556.860300001,653748.3683,9287,Bear-0000020036,2020/06/17 00:00:00+00,2020/06/19 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8895,-84.5852, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Juvenile,108,2,0,0, , , , , ,0, ,
363948.848700002,654435.0712,9288,Bear-0000019425,2019/02/04 00:00:00+00,2019/02/06 00:00:00+00,Northwest,East Panhandle,Franklin, ,PANACEA,32346,29.8964,-84.3738, , ,Conflict, ,Property Damage,Cambrian,No,Euthanized, ,Male,Juvenile,205,2,0,0,747, ,747, ,Unreadable,0, ,
366289.0046,654571.415,9289,Bear-0000007438,2014/12/10 00:00:00+00,2014/12/10 00:00:00+00,Northwest,East Panhandle,Franklin,Alligator Point,Alligator Point,32346,29.89769,-84.34954, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Adult,320,3,0,0, , , , , ,0,61133,
366294.1173,654571.8446,9290,Bear-0000007451,2015/01/28 00:00:00+00,2015/01/28 00:00:00+00,Northwest,East Panhandle,Franklin,Alligator Point,Alligator Point,32346,29.897694,-84.349487, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,250,2,0,0, , , , , ,0,"62581, 62557",
366298.656199999,654573.941,9291,Bear-0000007449,2015/01/27 00:00:00+00,2015/01/27 00:00:00+00,Northwest,East Panhandle,Franklin,Alligator Point,Alligator Point,32346,29.897713,-84.34944, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,150,1,0,0, , , , , ,0,"62580, 62581",
362682.992899999,654586.6236,9292,Bear-0000019261,2018/11/14 00:00:00+00,2018/11/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Alligator Point,32346,29.89773,-84.38693, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Adult,370,8,0,0, , , , ,W303,0, ,
346609.952199999,654841.6377,9293,Bear-0000009869,2013/12/29 00:00:00+00,2013/12/31 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,0,29.899475,-84.553597, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,310,4,0,0, , , , , ,0,55045,
585372.8671,656373.578,9294,Bear-0000021016,2022/04/04 00:00:00+00,2022/04/05 00:00:00+00,North Central,Central,Bradford, ,Starke,32091,29.9013393,-82.0777792, , ,Illegally Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,290,5,0,0, , , , , ,0, ,
