X,Y,OBJECTID,BearID,ReportDate,RelDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
322155.129500002,681144.0007,15072,Bear-0000021771,2023/09/27 00:00:00+00,2023/09/30 00:00:00+00,Northwest,East Panhandle,Liberty, ,Carrabelle,32322,30.1352,-84.80895,Conflict, ,Injured Animal,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,125,0, ,0, , , , , , , ,
335465.690400001,650347.6395,15073,Bear-0000021778,2023/09/25 00:00:00+00,2023/10/05 00:00:00+00,Northwest,East Panhandle,Franklin, ,CARRABELLE,32322,29.8584965,-84.6688961,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
335465.690400001,650347.6395,15074,Bear-0000021777,2023/09/25 00:00:00+00,2023/10/05 00:00:00+00,Northwest,East Panhandle,Franklin, ,CARRABELLE,32322,29.8584965,-84.6688961,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
629021.228,573029.3777,15075,Bear-0000021767,2023/09/25 00:00:00+00,2023/09/28 00:00:00+00,Northeast,Central,Marion, ,Astor,32102,29.143985,-81.641794,Conflict, ,Injured Animal,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,350,0, ,0, , , , , , , ,
335465.690400001,650347.6395,15076,Bear-0000021776,2023/09/25 00:00:00+00,2023/10/05 00:00:00+00,Northwest,East Panhandle,Franklin, ,CARRABELLE,32322,29.8584965,-84.6688961,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
322180.442400001,681169.5203,15077,Bear-0000021760,2023/09/23 00:00:00+00,2023/09/24 00:00:00+00,Northwest,East Panhandle,Liberty, ,CARRABELLE,32322,30.1354314,-84.8086887,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,125,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15078,Bear-0000021749,2023/09/21 00:00:00+00,2023/09/23 00:00:00+00,Northwest,East Panhandle,Liberty, ,Carrabelle,32322,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,180,0, ,0, , , , , , , ,
322180.442400001,681169.5203,15079,Bear-0000021759,2023/09/21 00:00:00+00,2023/09/26 00:00:00+00,Northwest,East Panhandle,Liberty, ,Panacea,32346,30.1354314,-84.8086887,Conflict,On Property,OTHER,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,150,0, ,0, , , , , , , ,
621789.305,570068.121,15080,Bear-0000021779,2023/09/21 00:00:00+00,2023/09/28 00:00:00+00,Northeast,Central,Marion, ,Silver Springs,34488,29.1185481,-81.7168075,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,350,0, ,0, , , , , , , ,
613623.1369,562302.026,15081,Bear-0000021772,2023/09/20 00:00:00+00,2023/09/23 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.04996,-81.80228,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,140,0, ,0, , , , , , , ,
674466.711199999,558468.6767,15082,Bear-0000021781,2023/09/20 00:00:00+00,2023/09/24 00:00:00+00,Northeast,Central,Volusia, ,Umatilla,32784,29.004295,-81.1774282,Non-target, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
489808.3334,589556.9453,15083,Bear-0000021782,2023/09/20 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Umatilla,32784,29.30951,-83.07388,Orphaned, , ,Cage (e.g. Havahart),Yes,Taken to Rehab, ,Male,Cub,22,0, ,0, , , , ,703, , ,
629000.563299999,573012.767,15084,Bear-0000021747,2023/09/19 00:00:00+00,2023/09/22 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.143839,-81.64201,Non-target, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,350,0, ,0, , , , , , , ,
652056.106600001,548765.5632,15085,Bear-0000021748,2023/09/19 00:00:00+00,2023/09/22 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.921368,-81.40992,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,125,0, ,0, , , , , , , ,
621789.305,570068.121,15086,Bear-0000021725,2023/09/18 00:00:00+00,2023/09/18 00:00:00+00,Northeast,Central,Lake, ,ORLANDO,32830,29.1185481,-81.7168075,OTHER,Inside Disney's Magic Kingdom, ,Free Ranging,Yes,Released Off-Site without Workup, ,Female,Adult,150,0, ,0, , , , , , , ,
647235.645399999,255038.5103,15087,Bear-0000021810,2023/09/17 00:00:00+00,2023/09/21 00:00:00+00,South,South,Collier, ,NAPLES,34120,26.277562,-81.52013,Non-target,"injured, ""hanging out"" under house", ,Cambrian,Yes,Released On-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
420826.589899998,703139.1404,15088,Bear-0000021842,2023/09/15 00:00:00+00,2023/10/09 00:00:00+00,North Central,East Panhandle,Madison, ,Madison,32340,30.335504,-83.783169,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Male,Adult,315,0, ,0, , , , , , , ,
322136.802499998,681137.4608,15089,Bear-0000021732,2023/09/13 00:00:00+00,2023/09/14 00:00:00+00,Northwest,East Panhandle,Liberty, ,Tyndall Air Force Base,32403,30.13514,-84.80914,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,130,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15090,Bear-0000021724,2023/09/12 00:00:00+00,2023/09/17 00:00:00+00,Northwest,East Panhandle,Liberty, ,Panacea,32346,30.1352,-84.80895,Conflict, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,280,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15091,Bear-0000021723,2023/09/12 00:00:00+00,2023/09/15 00:00:00+00,Northwest,East Panhandle,Liberty, ,Panacea,32346,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,250,0, ,0, , , , , , , ,
629020.940299999,573034.259,15092,Bear-0000021711,2023/09/03 00:00:00+00,2023/09/05 00:00:00+00,Northeast,Central,Marion,Lake Mack,DELAND,32720,29.144029,-81.641796,Preemptive, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,200,0, ,0, , , , , , , ,
334835.585499998,650048.3869,15093,Bear-0000021708,2023/08/25 00:00:00+00,2023/08/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85577,-84.67541,Orphaned, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
334835.585499998,650048.3869,15094,Bear-0000021710,2023/08/25 00:00:00+00,2023/08/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85577,-84.67541,Orphaned, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
334835.585499998,650048.3869,15095,Bear-0000021709,2023/08/25 00:00:00+00,2023/08/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85577,-84.67541,Orphaned, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,40,0, ,0, , , , , , , ,
651391.175500002,547909.2232,15096,Bear-0000021705,2023/08/23 00:00:00+00,2023/09/01 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.913784,-81.416935,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,250,0,Unknown,0, , , , , , , ,
629000.563299999,573012.767,15097,Bear-0000021706,2023/08/23 00:00:00+00,2023/09/02 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.143839,-81.64201,Preemptive, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
489808.3334,589556.9453,15098,Bear-0000021700,2023/08/18 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Sanford,32771,29.30951,-83.07388,Orphaned, , ,Cambrian,Yes,Taken to Rehab, ,Female,Cub,32,0, ,0, , , , ,700, , ,
489808.3334,589556.9453,15099,Bear-0000021701,2023/08/18 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Sanford,32771,29.30951,-83.07388,Orphaned, , ,Cage (e.g. Havahart),Yes,Taken to Rehab, ,Female,Cub,38,0, ,0, , , , ,704, , ,
638617.633499999,586875.1827,15100,Bear-0000021764,2023/08/10 00:00:00+00,2023/08/14 00:00:00+00,Northeast,Central,Volusia, ,Leesburg,34788,29.266962,-81.540163,Preemptive, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,30,0, ,0, , , , , , , ,
638617.633499999,586875.1827,15101,Bear-0000021765,2023/08/10 00:00:00+00,2023/08/14 00:00:00+00,Northeast,Central,Volusia, ,Leesburg,34788,29.266962,-81.540163,Preemptive, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,30,0, ,0, , , , , , , ,
622984.522500001,562523.2976,15102,Bear-0000021687,2023/08/10 00:00:00+00,2023/08/20 00:00:00+00,Northeast,Central,Marion, ,Leesburg,34788,29.050417,-81.705951,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0,0,0, , , , , , , ,
638617.633499999,586875.1827,15103,Bear-0000021683,2023/08/10 00:00:00+00,2023/08/14 00:00:00+00,Northeast,Central,Volusia, ,Leesburg,34788,29.266962,-81.540163,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,150,0,2,0, , , , , , , ,
624903.535999998,585549.7072,15104,Bear-0000021682,2023/08/09 00:00:00+00,2023/08/11 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.25742,-81.68176,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,250,0, ,0, , , , , , , ,
650797.237100001,535954.6046,15105,Bear-0000021668,2023/08/08 00:00:00+00,2023/08/12 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.80627,-81.4256,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,175,0,0,0, , , , , , , ,
650797.237100001,535954.6046,15106,Bear-0000021669,2023/08/08 00:00:00+00,2023/08/13 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.80627,-81.4256,Human Safety Risk, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,225,0,2,0, , , , , , , ,
650797.237100001,535954.6046,15107,Bear-0000021670,2023/08/08 00:00:00+00,2023/08/13 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.80627,-81.4256,Non-target,Cub #1 of target bear, ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Cub,30,0, ,0, , , , , , , ,
322136.802499998,681137.4608,15108,Bear-0000021674,2023/08/06 00:00:00+00,2023/08/08 00:00:00+00,Northwest,East Panhandle,Liberty, ,Tyndall Air Force Base,32403,30.13514,-84.80914,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,200,0, ,0, , , , , , , ,
116460.670200001,735073.9526,15109,Bear-0000021698,2023/08/04 00:00:00+00,2023/08/20 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Milton,32583,30.5927732,-86.9594166,Human Safety Risk,Tasing attempt, ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,175,0,1,0, , , , , , , ,
489808.3334,589556.9453,15110,Bear-0000021684,2023/08/03 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Okahumpka,34762,29.30951,-83.07388,Orphaned, , , ,Yes,Taken to Rehab,Initially taken to Brevard Zoo for Vet Care,Female,Cub,8,0, ,0, , , , ,702, , ,
628583.747099999,571877.16,15111,Bear-0000021656,2023/07/31 00:00:00+00,2023/08/03 00:00:00+00,Northeast,Central,Marion, ,Sorrento,32776,29.133686,-81.646524,Conflict, ,Threatened Animal,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,275,0, ,0, , , , , , , ,
322180.442400001,681169.5203,15112,Bear-0000021699,2023/07/27 00:00:00+00,2023/08/24 00:00:00+00,Northwest,East Panhandle,Liberty, ,PANAMA CITY,32404,30.1354314,-84.8086887,Conflict, ,In Garbage,Cambrian, ,Released Off-Site without Workup, ,Male,Adult,380,0, ,0, , , , , , , ,
322180.442400001,681169.5203,15113,Bear-0000021695,2023/07/27 00:00:00+00,2023/08/20 00:00:00+00,Northwest,East Panhandle,Liberty, ,PANAMA CITY,32404,30.1354314,-84.8086887,Conflict, ,In Garbage,Cambrian, ,Released Off-Site without Workup, ,Female,Juvenile,180,0, ,0, , , , , , , ,
681444.463300001,577322.4189,15114,Bear-0000022159,2023/07/26 00:00:00+00,2023/07/26 00:00:00+00,Northeast,Central,Volusia,Grande Champion at LPGA International,Daytona Beach,32124,29.1725747,-81.1011391,Orphaned, , ,Free Ranging,Yes,Released On-Site without Workup,Reunited with sow,Female,Cub,30,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15115,Bear-0000021657,2023/07/26 00:00:00+00,2023/07/28 00:00:00+00,Northwest,East Panhandle,Liberty, ,Eastpoint,32328,30.1352,-84.80895,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,400,0, ,0, , , , , , , ,
322136.802499998,681137.4608,15116,Bear-0000021676,2023/07/26 00:00:00+00,2023/08/02 00:00:00+00,Northwest,East Panhandle,Liberty, ,Tyndall Air Force Base,32403,30.13514,-84.80914,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,400,0, ,0, , , , , , , ,
674138.419,563563.4786,15117,Bear-0000021693,2023/07/25 00:00:00+00,2023/08/20 00:00:00+00,Northeast,Central,Marion, ,Trenton,32693,29.05023,-81.179605,Conflict, ,In Feed/Feeder,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,180,0, ,0, , , , , , , ,
489808.3334,589556.9453,15118,Bear-0000021647,2023/07/20 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Lake Placid,33852,29.30951,-83.07388,Orphaned, , ,Cage (e.g. Havahart),Yes,Taken to Rehab, ,Male,Cub,0,0,Unknown,0, , , , ,707, , ,
649988.8303,238869.7794,15119,Bear-0000021643,2023/07/13 00:00:00+00,2023/07/15 00:00:00+00,South,South,Collier,OTHER,HOMESTEAD,33033,26.131406,-81.495815,Transient, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,250,0, ,0, , , , , , , ,
489808.3334,589556.9453,15120,Bear-0000021641,2023/07/12 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Eustis,32736,29.30951,-83.07388,Orphaned, , ,Cage (e.g. Havahart),Yes,Taken to Rehab, ,Female,Cub,8,0, ,0, , , , ,701, , ,
218497.1138,724245.4876,15121,Bear-0000021632,2023/07/11 00:00:00+00,2023/07/13 00:00:00+00,Northwest,West Panhandle,Walton, ,Fort Walton Beach,32547,30.5133,-85.8929,Human Safety Risk, , ,Cambrian, ,Released Off-Site without Workup, ,Male,Juvenile,200,0, ,0, , , , , , , ,
651192.0143,549893.7306,15122,Bear-0000021651,2023/07/10 00:00:00+00,2023/07/26 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.931688,-81.418554,Human Safety Risk, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,200,0,2,0, , , , , , , ,
629048.6677,573037.1217,15123,Bear-0000021650,2023/07/10 00:00:00+00,2023/07/24 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.14405,-81.64151,Non-target, , ,Cambrian, ,Released Off-Site without Workup, ,Male,Adult,275,0, ,0, , , , , , , ,
649942.355300002,238075.1702,15124,Bear-0000021648,2023/07/04 00:00:00+00,2023/07/24 00:00:00+00,South,South,Collier, ,Lake Placid,33852,26.124256,-81.496442,Preemptive, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,150,0,Unknown,0, , , , , , , ,
629041.100099999,573016.3189,15125,Bear-0000021636,2023/06/29 00:00:00+00,2023/08/23 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.143864,-81.641592,Orphaned, , ,Cambrian,Yes,Taken to Rehab, ,Male,Juvenile,29,0, ,0, , , , , , , ,
629021.228,573029.3777,15126,Bear-0000021633,2023/06/29 00:00:00+00,2023/07/13 00:00:00+00,Northeast,Central,Marion, ,Eustis,32736,29.143985,-81.641794,Non-target, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,100,0, ,0, , , , , , , ,
622688.969300002,562559.5633,15127,Bear-0000021615,2023/06/25 00:00:00+00,2023/06/29 00:00:00+00,Northeast,Central,Marion, ,Orlando,32808,29.050793,-81.708984,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,170,0, ,0, , , , , , , ,
195734.767700002,730211.6768,15128,Bear-0000021619,2023/06/23 00:00:00+00,2023/06/24 00:00:00+00,Northwest,West Panhandle,Walton, ,Eglin Air Force Base,32542,30.56371,-86.13132,OTHER,Eglin Flight Safety Threat, ,Cambrian,Yes,Released On-Site without Workup, ,Male,Juvenile,125,0, ,0, , , , , , , ,
649982.158500001,238868.8669,15129,Bear-0000021618,2023/06/19 00:00:00+00,2023/06/20 00:00:00+00,South,South,Collier, ,NAPLES,34104,26.131399,-81.495882,OTHER,Preventing entrance on airport tarmac or runway, ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,200,0, ,0, , , , , , , ,
113790.830800001,733998.0273,15130,Bear-0000021588,2023/06/11 00:00:00+00,2023/06/11 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Milton,32583,30.5825,-86.987,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Unknown,Juvenile,70,0, ,0, , , , , , , ,
489808.3334,589556.9453,15131,Bear-0000021612,2023/06/09 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Ocklawaha,32179,29.30951,-83.07388,Orphaned,Sow critically injured/died, ,Cambrian,Yes,Taken to Rehab, ,Male,Cub,10,0, ,0, , , , ,706, , ,
113376.0546,726340.0655,15132,Bear-0000021594,2023/06/09 00:00:00+00,2023/06/13 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Navarre,32566,30.51342,-86.98939,In Tree, , ,Cage (e.g. Havahart),Yes,Released Off-Site without Workup, ,Male,Juvenile,100,0, ,0, , , , , , , ,
489808.3334,589556.9453,15133,Bear-0000021613,2023/06/09 00:00:00+00,2023/12/14 00:00:00+00,North Central,Big Bend,Levy, ,Ocklawaha,32179,29.30951,-83.07388,Orphaned,Critically Injured/Dead Sow, ,Cambrian,Yes,Taken to Rehab, ,Male,Cub,10,0, ,0, , , , ,705, , ,
185637.905400001,750330.7023,15134,Bear-0000021590,2023/05/31 00:00:00+00,2023/06/03 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Eglin Air Force Base,32542,30.7433851,-86.2404625,Preemptive,Near military airfield, ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,400,0, ,0, , , , , , , ,
642210.5649,531007.7002,15135,Bear-0000021576,2023/05/28 00:00:00+00,2023/06/02 00:00:00+00,Northeast,Central,Orange, ,APOPKA,32712,28.76332,-81.51474,Non-target, , ,Cambrian,Yes,Released On-Site without Workup, ,Female,Adult,200,0,2,0, , , , , , , ,
665495.481199998,560814.8327,15136,Bear-0000021566,2023/05/26 00:00:00+00,2023/06/01 00:00:00+00,Northeast,Central,Volusia, ,DeLand,32724,29.027236,-81.269122,Non-target, , ,Cambrian, ,Released On-Site without Workup, ,Female,Adult,170,0,3,0, , , , , , , ,
185637.905400001,750330.7023,15137,Bear-0000021567,2023/05/25 00:00:00+00,2023/05/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Eglin Air Force Base,32542,30.7433851,-86.2404625,OTHER,Wayward/Near active airfield, ,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,235,0,0,0, , , , , , , ,
322155.129500002,681144.0007,15138,Bear-0000021562,2023/05/24 00:00:00+00,2023/05/28 00:00:00+00,Northwest,East Panhandle,Liberty, ,Alligator Point,32346,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,275,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15139,Bear-0000021559,2023/05/18 00:00:00+00,2023/05/22 00:00:00+00,Northwest,East Panhandle,Liberty, ,CARRABELLE,32322,30.1352,-84.80895,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Juvenile,125,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15140,Bear-0000021558,2023/05/18 00:00:00+00,2023/05/22 00:00:00+00,Northwest,East Panhandle,Liberty, ,CARRABELLE,32322,30.1352,-84.80895,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Juvenile,125,0, ,0, , , , , , , ,
322136.802499998,681137.4608,15141,Bear-0000021671,2023/05/15 00:00:00+00,2023/05/26 00:00:00+00,Northwest,East Panhandle,Liberty, ,Tyndall Air Force Base,32403,30.13514,-84.80914,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,0,0, ,0, , , , , , , ,
322136.802499998,681137.4608,15142,Bear-0000021672,2023/05/15 00:00:00+00,2023/05/26 00:00:00+00,Northwest,East Panhandle,Liberty, ,Tyndall Air Force Base,32403,30.13514,-84.80914,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,0,0, ,0, , , , , , , ,
609656.432999998,591300.9454,15143,Bear-0000021543,2023/04/25 00:00:00+00,2023/04/27 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,32179,29.3117,-81.83785,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,80,0, ,0, , , , , , , ,
607346.7608,591381.7185,15144,Bear-0000021541,2023/04/25 00:00:00+00,2023/04/26 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,32179,29.31279,-81.86165,Non-target, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,350,0, ,0, , , , , , , ,
619258.338399999,562401.5715,15145,Bear-0000021540,2023/04/22 00:00:00+00,2023/04/25 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.04994,-81.7443,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,450,0, ,0, , , , , , , ,
629031.9593,573037.1353,15146,Bear-0000021538,2023/04/19 00:00:00+00,2023/04/20 00:00:00+00,Northeast,Central,Marion, ,APOPKA,32712,29.144053,-81.641682,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
217290.530999999,726159.6899,15147,Bear-0000021536,2023/04/04 00:00:00+00,2023/04/12 00:00:00+00,Northwest,West Panhandle,Walton, ,Fort Walton Beach,32548,30.53038,-85.90579,Conflict,Nuisance repeat offender,In Garbage,Cage (e.g. Havahart),Yes,Released Off-Site without Workup, ,Unknown,Adult,225,0,Unknown,0, , , , , , , ,
650090.1468,238871.6156,15148,Bear-0000021537,2023/04/02 00:00:00+00,2023/04/07 00:00:00+00,South,South,Collier, ,NAPLES,34120,26.131404,-81.4948,Conflict, ,Killed Animal,Cambrian,Yes,Released Off-Site without Workup, ,Female,Juvenile,125,0,Unknown,0, , , , , , , ,
322155.129500002,681144.0007,15149,Bear-0000021532,2023/03/30 00:00:00+00,2023/04/04 00:00:00+00,Northwest,East Panhandle,Liberty, ,Panacea,32346,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
628615.719099998,571902.0936,15150,Bear-0000021530,2023/03/24 00:00:00+00,2023/04/01 00:00:00+00,Northeast,Central,Marion, ,Bunnell,32110,29.133905,-81.64619,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,250,0, ,0, , , , , , , ,
322155.129500002,681144.0007,15151,Bear-0000021545,2023/03/23 00:00:00+00,2023/04/29 00:00:00+00,Northwest,East Panhandle,Liberty, ,Crawfordville,32327,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,150,0, ,0, , , , , , , ,
629035.943700001,572991.3417,15152,Bear-0000021575,2023/02/22 00:00:00+00,2023/03/02 00:00:00+00,Northeast,Central,Orange, ,Inglis,34449,29.14364,-81.64165,Preemptive, , ,Cambrian,No,Released Off-Site without Workup, ,Male,Juvenile,111,0, ,0, , , , ,905,905, ,
322155.129500002,681144.0007,15153,Bear-0000021520,2023/02/21 00:00:00+00,2023/02/24 00:00:00+00,Northwest,East Panhandle,Liberty, ,Saint Teresa,32358,30.1352,-84.80895,Conflict, ,Property Damage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,250,0, ,0, , , , , , , ,
645929.2399,234709.1789,15154,Bear-0000021513,2023/01/28 00:00:00+00,2023/01/31 00:00:00+00,South,South,Collier, ,Naples,34113,26.09466,-81.537302,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,240,0, ,0, , , , , , , ,
649987.6492,237197.0681,15155,Bear-0000021514,2023/01/28 00:00:00+00,2023/02/01 00:00:00+00,South,South,Collier, ,Naples,34113,26.116337,-81.496167,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site without Workup, ,Male,Adult,300,0, ,0, , , , , , , ,
218511.647799999,724205.1989,15156,Bear-0000021499,2023/01/18 00:00:00+00,2023/01/26 00:00:00+00,Northwest,West Panhandle,Walton, ,Valparaiso,32580,30.512939,-85.892742,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,85,0,0,0, , , , , , , ,
218511.647799999,724205.1989,15157,Bear-0000021498,2023/01/18 00:00:00+00,2023/01/26 00:00:00+00,Northwest,West Panhandle,Walton, ,Valparaiso,32580,30.512939,-85.892742,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,85,0,0,0, , , , , , , ,
218511.647799999,724205.1989,15158,Bear-0000021497,2023/01/18 00:00:00+00,2023/01/26 00:00:00+00,Northwest,West Panhandle,Walton, ,Valparaiso,32580,30.512939,-85.892742,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Female,Adult,250,0,0,3, , , , , , , ,
218511.647799999,724205.1989,15159,Bear-0000021500,2023/01/18 00:00:00+00,2023/01/26 00:00:00+00,Northwest,West Panhandle,Walton, ,Valparaiso,32580,30.512939,-85.892742,Human Safety Risk, , ,Cambrian,Yes,Released Off-Site without Workup, ,Unknown,Cub,75,0, ,0, , , , , , , ,
625949.037599999,562618.4712,15160,Bear-0000021506,2023/01/15 00:00:00+00,2023/01/16 00:00:00+00,Northeast,Central,Marion, ,Lake Buena Vista,32830,29.050774,-81.675441,Conflict, ,In Apiary,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,175,0, ,0, , , , , , , ,
622683.037099998,561711.9051,15161,Bear-0000021476,2023/01/10 00:00:00+00,2023/01/11 00:00:00+00,Northeast,Central,Marion, ,APOPKA,32712,29.043162,-81.709207,Sick/Injured, , ,Free Ranging,Yes,Released Off-Site without Workup, ,Male,Adult,365,0, ,0, , , , , , , ,
